db,country,ally,category,event,col,archive,full_repl
ICEWS,Mexico,Non-Ally,Economic sanction / tariff barrier,Transitional trade remedy measure replaces anti-dumping duties on Chinese goods,shock,0.37836323886024953,0.7862350979825544
ICEWS,Mexico,Non-Ally,Policy shift / domestic politics,Mexico cancels USD 3.7 billion Chinese-led bullet train contract,shock,0.2712811916730161,0.5637196545794397
ICEWS,Mexico,Non-Ally,Pandemic / crisis aid,China sends COVID-19 medical supplies and ventilators to Mexico,shock,-0.8384159892162566,-1.7422201993441013
ICEWS,Mexico,Non-Ally,Pandemic / crisis aid,First shipment of Chinese Sinovac COVID-19 vaccine arrives in Mexico City,shock,-0.18067484834457817,-0.37544056214100285
ICEWS,Mexico,Non-Ally,Policy shift / domestic politics,"Mexico amends Mining Law to nationalize lithium, affecting Ganfeng concessions",shock,0.20600378632741778,0.42807384675057714
ICEWS,Netherlands,Non-Ally,Strategic partnership upgrade,Open and pragmatic comprehensive partnership established,shock,0.18584753384353048,0.4807621503412185
ICEWS,Netherlands,Non-Ally,Diplomatic protest / friction,22 countries including the Netherlands send joint UNHRC letter criticizing China's Xinjiang policy,shock,-2.2595348880803434,-5.84510770252723
ICEWS,Netherlands,Non-Ally,Pandemic / disaster shock,"Netherlands recalls 600,000 face masks purchased from China",shock,1.7369645746583353,4.4932897774275755
ICEWS,Netherlands,Non-Ally,Tech control / export restriction,Netherlands announces export controls on advanced semiconductor equipment,shock,-0.16558901222054628,-0.428356125807151
ICEWS,Philippines,US Ally,Sovereignty dispute,"Tripartite Joint Marine Seismic Undertaking (JMSU) signed in Manila by China, Philippines and Vietnam",shock,0.4558935032703548,0.805255362018928
ICEWS,Philippines,US Ally,Economic win-win cooperation,China and Philippines sign MOU on broadening agriculture and fisheries cooperation,shock,0.6603198774794827,1.166338450040842
ICEWS,Philippines,US Ally,Sovereignty dispute,Philippines signs Republic Act 9522 baselines law; China protests,shock,1.403211670233553,2.4785256060844176
ICEWS,Philippines,US Ally,Sovereignty dispute,Chinese patrol boats harass Philippine survey vessel at Reed Bank,shock,-0.5554437779955891,-0.9810933415863043
ICEWS,Philippines,US Ally,Sovereignty dispute,Scarborough Shoal standoff,shock,2.3227713634151552,4.102765408404752
ICEWS,Philippines,US Ally,Sovereignty dispute,Philippines files SCS arbitration,shock,-1.6426647760615158,-2.901477229735228
ICEWS,Philippines,US Ally,Sovereignty dispute,South China Sea tribunal ruling,shock,1.4317696108995244,2.5289681648937155
ICEWS,Philippines,US Ally,Strategic partnership upgrade,China-Philippines BCM launched,shock,0.08279770957616739,0.14624753176084648
ICEWS,Philippines,US Ally,Economic win-win cooperation,Philippines-China MoU on oil and gas development in West Philippine Sea,shock,0.14318501010058426,0.25291103364518475
ICEWS,Philippines,US Ally,Sovereignty dispute,Reed Bank/Gem-Ver collision,shock,-1.2114885449659516,-2.1398805639040104
ICEWS,Philippines,US Ally,Sovereignty dispute,US Base Expansion,shock,0.07987302651612127,0.1410815956388931
ICEWS,Russia,Non-Ally,Strategic partnership upgrade,Supplementary agreement on China-Russia eastern border signed,shock,-0.6985255889725991,-0.45950738378472744
ICEWS,Russia,Non-Ally,Military / security cooperation,Peace Mission 2005 joint military exercise,shock,0.338138871671118,0.22243610073905273
ICEWS,Russia,Non-Ally,Cultural / people-to-people cooperation,Russia Year in China launched,shock,-0.8284459496090186,-0.5449722056307191
ICEWS,Russia,Non-Ally,Strategic partnership upgrade,Heixiazi Island handover and border marker unveiling,shock,0.012402832260766883,0.008158889371609579
ICEWS,Russia,Non-Ally,Diplomatic protest / friction,New Star cargo ship sunk by Russian coast guard,shock,-0.14493106211194823,-0.09533923199313987
ICEWS,Russia,Non-Ally,Economic win-win cooperation,China-Russia crude oil pipeline completed,shock,1.3248093117841977,0.87149228386461
ICEWS,Russia,Non-Ally,Strategic partnership upgrade,Treaty of Good-Neighborliness 10th anniversary joint statement,shock,-2.421162104397097,-1.5927002272695225
ICEWS,Russia,Non-Ally,Diplomatic protest / friction,Russian coast guard fires on Chinese fishing vessel,shock,-0.08344792645355803,-0.054894106919308516
ICEWS,Russia,Non-Ally,Economic win-win cooperation,East-route gas supply contract signed,shock,0.887808114178114,0.5840221035407778
ICEWS,Russia,Non-Ally,Strategic partnership upgrade,Joint statement on Silk Road Economic Belt and EEU alignment,shock,-1.5439507271583088,-1.0156489189931048
ICEWS,Russia,Non-Ally,Strategic partnership upgrade,Relations elevated to comprehensive strategic partnership of coordination for a new era,shock,-0.7549033703060218,-0.49659408069759436
ICEWS,Russia,Non-Ally,Economic win-win cooperation,Power of Siberia gas pipeline begins deliveries,shock,-1.3993092233992943,-0.9205001656356946
ICEWS,Russia,Non-Ally,Strategic partnership upgrade,Joint statement on international relations entering a new era,shock,-0.2517562587234349,-0.16561148456649377
ICEWS,Saudi Arabia,Non-Ally,Strategic partnership upgrade,China and Saudi Arabia establish comprehensive strategic partnership,shock,0.6526863812442163,1.1249726645002918
ICEWS,Saudi Arabia,Non-Ally,Pandemic / crisis aid,Saudi Arabia donates over US$60 million for Wenchuan earthquake relief,shock,-0.923061278986831,-1.5909918398164282
ICEWS,Saudi Arabia,Non-Ally,Strategic partnership upgrade,China and Saudi Arabia establish strategic friendly relations,shock,-0.9436717147083471,-1.6265160631745839
ICEWS,Saudi Arabia,Non-Ally,Pandemic / disaster shock,Mina Hajj stampede kills Chinese pilgrims,shock,-1.961333189485412,-3.3805611508885933
ICEWS,Saudi Arabia,Non-Ally,Security threat,Abqaiq-Khurais attack disrupts Saudi oil supply,shock,0.5543342159562333,0.9554525080777299
ICEWS,Saudi Arabia,Non-Ally,Pandemic / disaster shock,COVID-19 pandemic and oil price war slash China oil demand,shock,-1.632249175214278,-2.8133507248439793
ICEWS,Saudi Arabia,Non-Ally,Economic win-win cooperation,Saudi Arabia becomes Chinese group tourism destination,shock,0.09449845255557389,0.1628778828814279
ICEWS,Saudi Arabia,Non-Ally,Economic win-win cooperation,Saudi Aramco acquires 10% stake in Rongsheng Petrochemical,shock,-0.3024391025889307,-0.5212851575667243
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,Joint Council for Bilateral Cooperation launched,shock,0.9024038484964862,1.5182862432982556
ICEWS,Singapore,Non-Ally,Sovereignty dispute,Deputy PM Lee Hsien Loong visit to Taiwan sparks Chinese protest,shock,8.389480895215073e-4,0.0014115225076714033
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,Tianjin Eco-City Framework Agreement signed,shock,0.5032573927070177,0.8467259724770422
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore Free Trade Agreement signed,shock,-0.9896486007253004,-1.6650747430699173
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,Singapore and China establish bilateral currency swap arrangement,shock,-0.19747502552013252,-0.33224992905530204
ICEWS,Singapore,Non-Ally,Detention / judicial dispute,Singapore military vehicles detained in Hong Kong,shock,-0.04160050738124044,-0.0699924741859198
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore Chongqing Connectivity Initiative Southern Transport Corridor launched,shock,0.46110203228729923,0.7757999631152952
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore FTA upgrade protocol signed,shock,-0.1825498689364573,-0.3071384892516913
ICEWS,Singapore,Non-Ally,Strategic partnership upgrade,Relations elevated to all-round high-quality future-oriented partnership,shock,0.300449184807207,0.5055030127176301
ICEWS,South Korea,US Ally,Economic sanction / tariff barrier,Kimchi import dispute with South Korea,shock,-1.0553191755447242,-1.2423616215247935
ICEWS,South Korea,US Ally,Security threat,ROKS Cheonan sinking,shock,-0.6608509009256601,-0.777978658860567
ICEWS,South Korea,US Ally,Security threat,Yeonpyeong Island shelling,shock,0.42865310762104425,0.5046266401639485
ICEWS,South Korea,US Ally,Sovereignty dispute,China declares East China Sea ADIZ covering Ieodo/Suyan Rock,shock,0.3782527574459317,0.4452934429474289
ICEWS,South Korea,US Ally,Economic win-win cooperation,South Korea announces decision to join AIIB as founding member,shock,1.0271988115627522,1.2092572661751646
ICEWS,South Korea,US Ally,Economic win-win cooperation,China-South Korea FTA enters into force,shock,-1.7903986536770062,-2.1077249671028144
ICEWS,South Korea,US Ally,Security threat,THAAD deployment announced,shock,-0.46460722833042756,-0.5469531900268856
ICEWS,South Korea,US Ally,Diplomatic protest / friction,China restricts K-pop and Hallyu over THAAD,shock,-2.011973527808925,-2.3685712838330995
ICEWS,South Korea,US Ally,Diplomatic protest / friction,Lotte stores closed in China amid THAAD retaliation,shock,-0.15326795394740866,-0.18043282848111214
ICEWS,South Korea,US Ally,Strategic partnership upgrade,THAAD 'Three Noes' and bilateral relations normalization,shock,1.5422160153399103,1.815554984652127
ICEWS,Spain,Non-Ally,Strategic partnership upgrade,China-Spain comprehensive strategic partnership established,shock,1.0133438452550252,2.1579911023299676
ICEWS,Spain,Non-Ally,Strategic partnership upgrade,Joint statement on deepening comprehensive strategic partnership,shock,-1.671744598330322,-3.56010448522249
ICEWS,Spain,Non-Ally,Economic win-win cooperation,China-Spain business deals worth over $4 billion signed,shock,3.1646108688694143,6.739274264441028
ICEWS,Spain,Non-Ally,Economic win-win cooperation,Yiwu-Madrid China-Europe freight train launched,shock,0.4671685175052861,0.9948701112516967
ICEWS,Spain,Non-Ally,Pandemic / crisis aid,China sends COVID-19 medical aid to Spain,shock,0.1737770692536971,0.37007119645955844
ICEWS,Spain,Non-Ally,Tech control / export restriction,Spain passes 5G cybersecurity law enabling Huawei/ZTE restrictions,shock,-0.31842598774558145,-0.6781118289938993
ICEWS,Spain,Non-Ally,Cultural / people-to-people cooperation,50th anniversary of China-Spain diplomatic relations,shock,0.8925350245811565,1.9007197315924518
ICEWS,Thailand,Non-Ally,Economic win-win cooperation,China-Thailand Early Harvest FTA on fruits and vegetables takes effect,shock,-0.06989956091618524,-0.12696972712616494
ICEWS,Thailand,Non-Ally,Pandemic / crisis aid,China donates flood relief aid to Thailand,shock,1.7370215979630317,3.1552295238317196
ICEWS,Thailand,Non-Ally,Economic win-win cooperation,China-Thailand railway cooperation MoU signed,shock,-0.4199889934389968,-0.7628930310003503
ICEWS,Thailand,Non-Ally,Economic win-win cooperation,China-Thailand railway project launching ceremony held,shock,0.7123753076487525,1.2940009527675922
ICEWS,Thailand,Non-Ally,Military / security cooperation,Thailand approves purchase of Chinese S26T submarine,shock,-0.7917370219910431,-1.4381582991404511
ICEWS,Thailand,Non-Ally,Pandemic / disaster shock,COVID-19 pandemic travel restrictions disrupt China-Thailand tourism,shock,0.1504382804749012,0.27326505590115713
ICEWS,Thailand,Non-Ally,Pandemic / crisis aid,First batch of China's Sinovac COVID-19 vaccines arrives in Thailand,shock,1.568833122906986,2.849721956920992
ICEWS,United Arab Emirates,Non-Ally,Cultural / people-to-people cooperation,China-UAE criminal judicial assistance treaty signed,shock,0.09609879835336,0.20383202859409177
ICEWS,United Arab Emirates,Non-Ally,Strategic partnership upgrade,China-UAE strategic partnership established,shock,-0.3746037861138544,-0.7945598795299023
ICEWS,United Arab Emirates,Non-Ally,Economic win-win cooperation,Central banks renew currency swap and sign RMB clearing MOU,shock,1.255715047490219,2.663456253895062
ICEWS,United Arab Emirates,Non-Ally,Economic win-win cooperation,CNPC awarded 8% stake in Abu Dhabi onshore oil concession,shock,2.1452713006822033,4.550265025113601
ICEWS,United Arab Emirates,Non-Ally,Cultural / people-to-people cooperation,China-UAE comprehensive mutual visa exemption arrangement reached,shock,-1.569346747793809,-3.3286902297584007
ICEWS,United Arab Emirates,Non-Ally,Economic win-win cooperation,CNPC acquires 10% stakes in two Abu Dhabi offshore concessions,shock,0.0528562121817015,0.11211158867127757
ICEWS,United Arab Emirates,Non-Ally,Tech control / export restriction,US raises security concerns over UAE Huawei 5G contract,shock,-0.013828502845923574,-0.029331186610047855
ICEWS,United Arab Emirates,Non-Ally,Pandemic / crisis aid,Sinopharm COVID-19 vaccine phase 3 clinical trial launched in UAE,shock,0.31977706706561143,0.6782687129778604
ICEWS,United Kingdom,US Ally,Strategic partnership upgrade,UK-China Comprehensive Strategic Partnership established,shock,0.1738294920718591,0.23872803064698833
ICEWS,United Kingdom,US Ally,Economic win-win cooperation,First UK-China Economic and Financial Dialogue held,shock,-1.2835638970393362,-1.762777292262367
ICEWS,United Kingdom,US Ally,Cultural / people-to-people cooperation,China-UK High-Level People-to-People Exchange Mechanism launched,shock,0.11697056540098547,0.16064105341974133
ICEWS,United Kingdom,US Ally,Economic win-win cooperation,Bank of England and PBOC sign sterling/RMB currency swap line,shock,1.1422580693108346,1.5687155046422163
ICEWS,United Kingdom,US Ally,Economic win-win cooperation,UK joins AIIB as founding member,shock,1.768884694241022,2.4292906483509284
ICEWS,United Kingdom,US Ally,Economic win-win cooperation,UK government approves Hinkley Point C nuclear project with CGN investment,shock,-0.08544800819994125,-0.11734967684221864
ICEWS,United Kingdom,US Ally,Sovereignty dispute,Hong Kong extradition bill protests begin,shock,-0.23041659380439644,-0.3164416981933733
ICEWS,United Kingdom,US Ally,Sovereignty dispute,Hong Kong National Security Law enacted,shock,-0.5579220268916095,-0.7662199615664189
ICEWS,United Kingdom,US Ally,Tech control / export restriction,UK bans Huawei 5G,shock,0.4229487920925793,0.5808550148615991
ICEWS,United Kingdom,US Ally,Sovereignty dispute,UK opens BNO visa route for Hong Kong residents,shock,0.494816456343804,0.6795541812079022
ICEWS,United Kingdom,US Ally,Diplomatic protest / friction,UK sanctions Chinese officials over Xinjiang; China retaliates,shock,0.8441291458911261,1.1592813521367702
ICEWS,United Kingdom,US Ally,Economic sanction / tariff barrier,UK buys out CGN from Sizewell C nuclear project,shock,1.445093521374762,1.9846133492463172
ICEWS,United Kingdom,US Ally,Negative strategic positioning,Integrated Review Refresh labels China 'epoch-defining challenge',shock,1.8335232888727466,2.5180618011415126
ICEWS,United States,Non-Ally,Economic win-win cooperation,Financial Crisis Cooperation,shock,0.3009252177484159,0.25574530449853117
ICEWS,United States,Non-Ally,Negative strategic positioning,Pivot to Asia announced,shock,-0.8114115814032968,-0.6895889401103976
ICEWS,United States,Non-Ally,Sovereignty dispute,South China Sea Arbitration Ruling,shock,-0.18957402384019945,-0.16111200920541258
ICEWS,United States,Non-Ally,Economic sanction / tariff barrier,Steel/aluminum tariffs imposed,shock,-1.3528863153958794,-1.1497684550055833
ICEWS,United States,Non-Ally,Tech control / export restriction,US bans ZTE from tech exports,shock,-0.5904926396047884,-0.5018380348772311
ICEWS,United States,Non-Ally,Economic sanction / tariff barrier,Trade War Begins,shock,0.6577025170380019,0.5589572444206349
ICEWS,United States,Non-Ally,Detention / judicial dispute,Huawei CFO Meng Wanzhou arrested,shock,0.7873840253400913,0.6691688015533247
ICEWS,United States,Non-Ally,Economic sanction / tariff barrier,US hikes tariffs on $200B goods,shock,-0.5152290434718125,-0.43787426522475015
ICEWS,United States,Non-Ally,Economic win-win cooperation,US-China Phase One deal signed,shock,-3.751654237234326,-3.188393323941518
ICEWS,United States,Non-Ally,Pandemic / disaster shock,COVID-19 Blame,shock,-2.9727352691512117,-2.526418664048973
ICEWS,United States,Non-Ally,Diplomatic protest / friction,Anchorage Talks,shock,1.208278314008721,1.0268714189100514
ICEWS,United States,Non-Ally,Sovereignty dispute,Pelosi visits Taiwan,shock,-1.1490627192640055,-0.9765462569898897
ICEWS,Vietnam,Non-Ally,Economic win-win cooperation,Joint Development Agreement,shock,0.6317146344671228,1.0442479287395234
ICEWS,Vietnam,Non-Ally,Sovereignty dispute,Vietnam says China cut seismic cables,shock,0.836632850016869,1.382985406824588
ICEWS,Vietnam,Non-Ally,Sovereignty dispute,Vietnam SCS Drills,shock,0.836632850016869,1.382985406824588
ICEWS,Vietnam,Non-Ally,Sovereignty dispute,Haiyang Shiyou 981 oil rig crisis,shock,-0.01710274405157519,-0.028271475880378816
ICEWS,Vietnam,Non-Ally,Economic win-win cooperation,Vietnam signs MoU establishing AIIB as founding member,shock,1.0178260851519971,1.6825046045254268
ICEWS,Vietnam,Non-Ally,Sovereignty dispute,South China Sea tribunal ruling,shock,1.298928360146414,2.1471771835840094
ICEWS,Vietnam,Non-Ally,Sovereignty dispute,Haiyang Dizhi 8 at Vanguard Bank,shock,-0.432703557523488,-0.7152751718080418
ICEWS,Vietnam,Non-Ally,Pandemic / crisis aid,"China donated 500,000 doses of Sinopharm COVID-19 vaccine to Vietnam",shock,-0.03882509690869945,-0.06417933797626896
ICEWS,Vietnam,Non-Ally,High-level visit,Foreign Ministry Director-General Liu Jinsong met with Vietnamese Ambassador to China Pham Sao Mai,shock,1.9013773607101525,3.1430479243981058
