db,country,event_date,event_name,category_4,post_month,baseline,shock
ICEWS,Belgium,2010-06-01,Crown Prince Philippe visits China,Partner inbound visit,0,-0.0102580858658989,0.15456493312918795
ICEWS,Belgium,2010-06-01,Crown Prince Philippe visits China,Partner inbound visit,1,-0.0102580858658989,-0.5618645713933741
ICEWS,Belgium,2010-06-01,Crown Prince Philippe visits China,Partner inbound visit,2,-0.0102580858658989,0.1360756761444628
ICEWS,Belgium,2010-06-01,Crown Prince Philippe visits China,Partner inbound visit,3,-0.0102580858658989,0.9153636576284709
ICEWS,Belgium,2010-06-01,Crown Prince Philippe visits China,Partner inbound visit,6,-0.0102580858658989,0.4850018169048796
ICEWS,Belgium,2010-06-01,Crown Prince Philippe visits China,Partner inbound visit,12,-0.0102580858658989,-0.18072273619093973
ICEWS,Belgium,2011-10-01,Crown Prince Philippe visits China,Partner inbound visit,0,-0.11827338354777986,0.3695487618266867
ICEWS,Belgium,2011-10-01,Crown Prince Philippe visits China,Partner inbound visit,1,-0.11827338354777986,-0.41198198847782597
ICEWS,Belgium,2011-10-01,Crown Prince Philippe visits China,Partner inbound visit,2,-0.11827338354777986,-0.8585911011838334
ICEWS,Belgium,2011-10-01,Crown Prince Philippe visits China,Partner inbound visit,3,-0.11827338354777986,-1.2721222905789606
ICEWS,Belgium,2011-10-01,Crown Prince Philippe visits China,Partner inbound visit,6,-0.11827338354777986,1.0327586018131671
ICEWS,Belgium,2011-10-01,Crown Prince Philippe visits China,Partner inbound visit,12,-0.11827338354777986,0.4308434648199596
ICEWS,Belgium,2013-09-01,PM Di Rupo attends Summer Davos in Dalian,Partner inbound visit,0,-0.18414571257632176,-0.8639986202974872
ICEWS,Belgium,2013-09-01,PM Di Rupo attends Summer Davos in Dalian,Partner inbound visit,1,-0.18414571257632176,-0.30309399251013425
ICEWS,Belgium,2013-09-01,PM Di Rupo attends Summer Davos in Dalian,Partner inbound visit,2,-0.18414571257632176,0.6648513482962749
ICEWS,Belgium,2013-09-01,PM Di Rupo attends Summer Davos in Dalian,Partner inbound visit,3,-0.18414571257632176,3.171387201276773
ICEWS,Belgium,2013-09-01,PM Di Rupo attends Summer Davos in Dalian,Partner inbound visit,6,-0.18414571257632176,0.791655853962007
ICEWS,Belgium,2013-09-01,PM Di Rupo attends Summer Davos in Dalian,Partner inbound visit,12,-0.18414571257632176,2.42280449691798
ICEWS,Belgium,2014-03-01,President Xi Jinping pays state visit to Belgium,Chinese outbound visit,0,1.8359661936442102,-1.228456052258525
ICEWS,Belgium,2014-03-01,President Xi Jinping pays state visit to Belgium,Chinese outbound visit,1,1.8359661936442102,-1.7122251939790714
ICEWS,Belgium,2014-03-01,President Xi Jinping pays state visit to Belgium,Chinese outbound visit,2,1.8359661936442102,-1.3344318904139796
ICEWS,Belgium,2014-03-01,President Xi Jinping pays state visit to Belgium,Chinese outbound visit,3,1.8359661936442102,-0.9352849105153218
ICEWS,Belgium,2014-03-01,President Xi Jinping pays state visit to Belgium,Chinese outbound visit,6,1.8359661936442102,0.40269259069744767
ICEWS,Belgium,2014-03-01,President Xi Jinping pays state visit to Belgium,Chinese outbound visit,12,1.8359661936442102,-1.8957139297997234
ICEWS,Belgium,2015-06-01,King Philippe pays state visit to China,Partner inbound visit,0,1.3012975778823037,-0.7163881814150053
ICEWS,Belgium,2015-06-01,King Philippe pays state visit to China,Partner inbound visit,1,1.3012975778823037,-1.6309721517046143
ICEWS,Belgium,2015-06-01,King Philippe pays state visit to China,Partner inbound visit,2,1.3012975778823037,-1.1359970929139271
ICEWS,Belgium,2015-06-01,King Philippe pays state visit to China,Partner inbound visit,3,1.3012975778823037,-0.6016997737470223
ICEWS,Belgium,2015-06-01,King Philippe pays state visit to China,Partner inbound visit,6,1.3012975778823037,-2.334052501440203
ICEWS,Belgium,2015-06-01,King Philippe pays state visit to China,Partner inbound visit,12,1.3012975778823037,-0.7972244813729864
ICEWS,Belgium,2016-10-01,PM Michel visits China,Partner inbound visit,0,1.8040479072108457,-0.880224553001587
ICEWS,Belgium,2016-10-01,PM Michel visits China,Partner inbound visit,1,1.8040479072108457,-1.2149011213399037
ICEWS,Belgium,2016-10-01,PM Michel visits China,Partner inbound visit,2,1.8040479072108457,-1.5346114540152287
ICEWS,Belgium,2016-10-01,PM Michel visits China,Partner inbound visit,3,1.8040479072108457,-1.8400248187060084
ICEWS,Belgium,2016-10-01,PM Michel visits China,Partner inbound visit,6,1.8040479072108457,-1.3293041761718651
ICEWS,Belgium,2016-10-01,PM Michel visits China,Partner inbound visit,12,1.8040479072108457,-2.005961507508864
ICEWS,Belgium,2017-06-01,Premier Li Keqiang visits Belgium,Chinese outbound visit,0,0.05775154523259418,0.3759718370376159
ICEWS,Belgium,2017-06-01,Premier Li Keqiang visits Belgium,Chinese outbound visit,1,0.05775154523259418,0.032493502611020506
ICEWS,Belgium,2017-06-01,Premier Li Keqiang visits Belgium,Chinese outbound visit,2,0.05775154523259418,0.08655530203069486
ICEWS,Belgium,2017-06-01,Premier Li Keqiang visits Belgium,Chinese outbound visit,3,0.05775154523259418,-0.08884939156200015
ICEWS,Belgium,2017-06-01,Premier Li Keqiang visits Belgium,Chinese outbound visit,6,0.05775154523259418,-0.637930252767114
ICEWS,Belgium,2017-06-01,Premier Li Keqiang visits Belgium,Chinese outbound visit,12,0.05775154523259418,-2.472380235504304
ICEWS,Belgium,2018-10-01,Premier Li Keqiang pays working visit to Belgium,Chinese outbound visit,0,0.4331339371371227,0.11506407007314196
ICEWS,Belgium,2018-10-01,Premier Li Keqiang pays working visit to Belgium,Chinese outbound visit,1,0.4331339371371227,-2.47088796375961
ICEWS,Belgium,2018-10-01,Premier Li Keqiang pays working visit to Belgium,Chinese outbound visit,2,0.4331339371371227,-1.264889040082105
ICEWS,Belgium,2018-10-01,Premier Li Keqiang pays working visit to Belgium,Chinese outbound visit,3,0.4331339371371227,-0.7744819316429321
ICEWS,Belgium,2018-10-01,Premier Li Keqiang pays working visit to Belgium,Chinese outbound visit,6,0.4331339371371227,-0.48850273506745523
ICEWS,Belgium,2018-10-01,Premier Li Keqiang pays working visit to Belgium,Chinese outbound visit,12,0.4331339371371227,-1.1518266409873388
ICEWS,Belgium,2019-11-01,Princess Astrid leads economic mission to China,Partner inbound visit,0,-0.46645690789855426,-0.5609296074977024
ICEWS,Belgium,2019-11-01,Princess Astrid leads economic mission to China,Partner inbound visit,1,-0.46645690789855426,0.20104754265935043
ICEWS,Belgium,2019-11-01,Princess Astrid leads economic mission to China,Partner inbound visit,2,-0.46645690789855426,0.23963815020280618
ICEWS,Belgium,2019-11-01,Princess Astrid leads economic mission to China,Partner inbound visit,3,-0.46645690789855426,1.1924504147036838
ICEWS,Belgium,2019-11-01,Princess Astrid leads economic mission to China,Partner inbound visit,6,-0.46645690789855426,0.0913756973931068
ICEWS,Belgium,2019-11-01,Princess Astrid leads economic mission to China,Partner inbound visit,12,-0.46645690789855426,-1.571297118723933
ICEWS,Belgium,2021-12-01,Li Keqiang holds video meeting with PM De Croo,Remote talk,0,-0.7785506246048245,2.0070436829422476
ICEWS,Belgium,2021-12-01,Li Keqiang holds video meeting with PM De Croo,Remote talk,1,-0.7785506246048245,-1.259203402017663
ICEWS,Belgium,2021-12-01,Li Keqiang holds video meeting with PM De Croo,Remote talk,2,-0.7785506246048245,-0.2542042989530745
ICEWS,Belgium,2021-12-01,Li Keqiang holds video meeting with PM De Croo,Remote talk,3,-0.7785506246048245,1.7557939071761013
ICEWS,Belgium,2021-12-01,Li Keqiang holds video meeting with PM De Croo,Remote talk,6,-0.7785506246048245,1.2532943556438052
ICEWS,Belgium,2021-12-01,Li Keqiang holds video meeting with PM De Croo,Remote talk,12,-0.7785506246048245,0.8826505670154728
ICEWS,Belgium,2023-02-01,PM De Croo meets Wang Yi at Munich Security Conference,Third-party meeting,0,0.016196100474675373,-0.2453477503098062
ICEWS,Belgium,2023-02-01,PM De Croo meets Wang Yi at Munich Security Conference,Third-party meeting,1,0.016196100474675373,-1.1017424293722735
ICEWS,Belgium,2023-02-01,PM De Croo meets Wang Yi at Munich Security Conference,Third-party meeting,2,0.016196100474675373,-0.1947017864276747
ICEWS,Belgium,2023-02-01,PM De Croo meets Wang Yi at Munich Security Conference,Third-party meeting,3,0.016196100474675373,-0.1947017864276747
ICEWS,Belgium,2023-02-01,PM De Croo meets Wang Yi at Munich Security Conference,Third-party meeting,6,0.016196100474675373,-0.1947017864276747
ICEWS,Belgium,2023-02-01,PM De Croo meets Wang Yi at Munich Security Conference,Third-party meeting,12,0.016196100474675373,-0.1947017864276747
ICEWS,Belgium,2024-01-01,PM De Croo pays official visit to China,Partner inbound visit,0,-0.17850568595299932,0
ICEWS,Belgium,2024-01-01,PM De Croo pays official visit to China,Partner inbound visit,1,-0.17850568595299932,0
ICEWS,Belgium,2024-01-01,PM De Croo pays official visit to China,Partner inbound visit,2,-0.17850568595299932,0
ICEWS,Belgium,2024-01-01,PM De Croo pays official visit to China,Partner inbound visit,3,-0.17850568595299932,0
ICEWS,Belgium,2024-01-01,PM De Croo pays official visit to China,Partner inbound visit,6,-0.17850568595299932,0
ICEWS,Belgium,2024-01-01,PM De Croo pays official visit to China,Partner inbound visit,12,-0.17850568595299932,0
ICEWS,Belgium,2024-06-01,Vice Premier Ding Xuexiang meets PM De Croo in Brussels,Third-party meeting,0,-0.17850568595299932,0
ICEWS,Belgium,2024-06-01,Vice Premier Ding Xuexiang meets PM De Croo in Brussels,Third-party meeting,1,-0.17850568595299932,0
ICEWS,Belgium,2024-06-01,Vice Premier Ding Xuexiang meets PM De Croo in Brussels,Third-party meeting,2,-0.17850568595299932,0
ICEWS,Belgium,2024-06-01,Vice Premier Ding Xuexiang meets PM De Croo in Brussels,Third-party meeting,3,-0.17850568595299932,0
ICEWS,Belgium,2024-06-01,Vice Premier Ding Xuexiang meets PM De Croo in Brussels,Third-party meeting,6,-0.17850568595299932,0
ICEWS,Belgium,2024-06-01,Vice Premier Ding Xuexiang meets PM De Croo in Brussels,Third-party meeting,12,-0.17850568595299932,0
ICEWS,Belgium,2025-07-01,Wang Yi meets Belgian PM De Wever and FM Prevot,Third-party meeting,0,-0.17850568595299932,0
ICEWS,Belgium,2025-07-01,Wang Yi meets Belgian PM De Wever and FM Prevot,Third-party meeting,1,-0.17850568595299932,0
ICEWS,Belgium,2025-07-01,Wang Yi meets Belgian PM De Wever and FM Prevot,Third-party meeting,2,-0.17850568595299932,0
ICEWS,Belgium,2025-07-01,Wang Yi meets Belgian PM De Wever and FM Prevot,Third-party meeting,3,-0.17850568595299932,0
ICEWS,Brazil,2004-05-01,State visit to China,Partner inbound visit,0,1.0343163916680054,-0.5119171647862464
ICEWS,Brazil,2004-05-01,State visit to China,Partner inbound visit,1,1.0343163916680054,-1.550460808915632
ICEWS,Brazil,2004-05-01,State visit to China,Partner inbound visit,2,1.0343163916680054,-1.1798424261417375
ICEWS,Brazil,2004-05-01,State visit to China,Partner inbound visit,3,1.0343163916680054,-0.316343941769506
ICEWS,Brazil,2004-05-01,State visit to China,Partner inbound visit,6,1.0343163916680054,-0.32422759049464767
ICEWS,Brazil,2004-05-01,State visit to China,Partner inbound visit,12,1.0343163916680054,-0.691592390094377
ICEWS,Brazil,2004-11-01,State visit to Brazil,Chinese outbound visit,0,0.9138627067952793,-0.20377390562192155
ICEWS,Brazil,2004-11-01,State visit to Brazil,Chinese outbound visit,1,0.9138627067952793,-0.1539179072245731
ICEWS,Brazil,2004-11-01,State visit to Brazil,Chinese outbound visit,2,0.9138627067952793,-0.6639743807935835
ICEWS,Brazil,2004-11-01,State visit to Brazil,Chinese outbound visit,3,0.9138627067952793,-0.22275408648600603
ICEWS,Brazil,2004-11-01,State visit to Brazil,Chinese outbound visit,6,0.9138627067952793,-0.5711387052216509
ICEWS,Brazil,2004-11-01,State visit to Brazil,Chinese outbound visit,12,0.9138627067952793,-0.6204992277426891
ICEWS,Brazil,2009-05-01,State visit to China,Partner inbound visit,0,0.43053719504764454,-0.24231448291083024
ICEWS,Brazil,2009-05-01,State visit to China,Partner inbound visit,1,0.43053719504764454,-0.2017224338124063
ICEWS,Brazil,2009-05-01,State visit to China,Partner inbound visit,2,0.43053719504764454,-0.3132743632468503
ICEWS,Brazil,2009-05-01,State visit to China,Partner inbound visit,3,0.43053719504764454,0.2289302490268812
ICEWS,Brazil,2009-05-01,State visit to China,Partner inbound visit,6,0.43053719504764454,-0.5986817547944489
ICEWS,Brazil,2009-05-01,State visit to China,Partner inbound visit,12,0.43053719504764454,-0.5001899118513171
ICEWS,Brazil,2010-04-01,State visit to Brazil,Chinese outbound visit,0,0.08139760860330657,0.8126152194911265
ICEWS,Brazil,2010-04-01,State visit to Brazil,Chinese outbound visit,1,0.08139760860330657,-0.15105032540697916
ICEWS,Brazil,2010-04-01,State visit to Brazil,Chinese outbound visit,2,0.08139760860330657,-0.5634270437842791
ICEWS,Brazil,2010-04-01,State visit to Brazil,Chinese outbound visit,3,0.08139760860330657,-2.684221595438966
ICEWS,Brazil,2010-04-01,State visit to Brazil,Chinese outbound visit,6,0.08139760860330657,-0.3277832047115348
ICEWS,Brazil,2010-04-01,State visit to Brazil,Chinese outbound visit,12,0.08139760860330657,0.2739419757978704
ICEWS,Brazil,2012-06-01,Official visit to Brazil,Chinese outbound visit,0,0.3007430394957126,0.4823945598872969
ICEWS,Brazil,2012-06-01,Official visit to Brazil,Chinese outbound visit,1,0.3007430394957126,-3.0017519592783497
ICEWS,Brazil,2012-06-01,Official visit to Brazil,Chinese outbound visit,2,0.3007430394957126,-1.324553073556233
ICEWS,Brazil,2012-06-01,Official visit to Brazil,Chinese outbound visit,3,0.3007430394957126,0.9256453586007021
ICEWS,Brazil,2012-06-01,Official visit to Brazil,Chinese outbound visit,6,0.3007430394957126,-0.15948625244299638
ICEWS,Brazil,2012-06-01,Official visit to Brazil,Chinese outbound visit,12,0.3007430394957126,-0.4379538858685747
ICEWS,Brazil,2014-07-01,State visit to Brazil,Chinese outbound visit,0,0.29759617053222964,0.3273819579569468
ICEWS,Brazil,2014-07-01,State visit to Brazil,Chinese outbound visit,1,0.29759617053222964,0.4405421915168266
ICEWS,Brazil,2014-07-01,State visit to Brazil,Chinese outbound visit,2,0.29759617053222964,-0.9676667236190082
ICEWS,Brazil,2014-07-01,State visit to Brazil,Chinese outbound visit,3,0.29759617053222964,-0.5754379704807491
ICEWS,Brazil,2014-07-01,State visit to Brazil,Chinese outbound visit,6,0.29759617053222964,-0.2494269677995301
ICEWS,Brazil,2014-07-01,State visit to Brazil,Chinese outbound visit,12,0.29759617053222964,0.030106363885041565
ICEWS,Brazil,2015-05-01,Official visit to Brazil,Chinese outbound visit,0,-0.1893823559039834,1.5541345641189337
ICEWS,Brazil,2015-05-01,Official visit to Brazil,Chinese outbound visit,1,-0.1893823559039834,-0.05726958726164316
ICEWS,Brazil,2015-05-01,Official visit to Brazil,Chinese outbound visit,2,-0.1893823559039834,0.5170848903212546
ICEWS,Brazil,2015-05-01,Official visit to Brazil,Chinese outbound visit,3,-0.1893823559039834,-0.7442977708330805
ICEWS,Brazil,2015-05-01,Official visit to Brazil,Chinese outbound visit,6,-0.1893823559039834,0.01888291462889119
ICEWS,Brazil,2015-05-01,Official visit to Brazil,Chinese outbound visit,12,-0.1893823559039834,0.2851542798036191
ICEWS,Brazil,2019-10-01,State visit to China,Partner inbound visit,0,-0.09036859831377435,0.24216206967617698
ICEWS,Brazil,2019-10-01,State visit to China,Partner inbound visit,1,-0.09036859831377435,0.2742995194204527
ICEWS,Brazil,2019-10-01,State visit to China,Partner inbound visit,2,-0.09036859831377435,0.5858439022200553
ICEWS,Brazil,2019-10-01,State visit to China,Partner inbound visit,3,-0.09036859831377435,0.21842306174781467
ICEWS,Brazil,2019-10-01,State visit to China,Partner inbound visit,6,-0.09036859831377435,-0.4058890198165599
ICEWS,Brazil,2019-10-01,State visit to China,Partner inbound visit,12,-0.09036859831377435,0.2633902703043635
ICEWS,Brazil,2023-04-01,State visit to China,Partner inbound visit,0,0.2428459555247675,-0.33247395507940525
ICEWS,Brazil,2023-04-01,State visit to China,Partner inbound visit,1,0.2428459555247675,-0.33247395507940525
ICEWS,Brazil,2023-04-01,State visit to China,Partner inbound visit,2,0.2428459555247675,-0.33247395507940525
ICEWS,Brazil,2023-04-01,State visit to China,Partner inbound visit,3,0.2428459555247675,-0.33247395507940525
ICEWS,Brazil,2023-04-01,State visit to China,Partner inbound visit,6,0.2428459555247675,-0.33247395507940525
ICEWS,Brazil,2023-04-01,State visit to China,Partner inbound visit,12,0.2428459555247675,-0.33247395507940525
ICEWS,Brazil,2024-11-01,State visit to Brazil,Chinese outbound visit,0,-0.08962799955463777,0
ICEWS,Brazil,2024-11-01,State visit to Brazil,Chinese outbound visit,1,-0.08962799955463777,0
ICEWS,Brazil,2024-11-01,State visit to Brazil,Chinese outbound visit,2,-0.08962799955463777,0
ICEWS,Brazil,2024-11-01,State visit to Brazil,Chinese outbound visit,3,-0.08962799955463777,0
ICEWS,Brazil,2024-11-01,State visit to Brazil,Chinese outbound visit,6,-0.08962799955463777,0
ICEWS,Brazil,2024-11-01,State visit to Brazil,Chinese outbound visit,12,-0.08962799955463777,0
ICEWS,Canada,2003-12-01,Official visit to Canada,Chinese outbound visit,0,0.8652578070484105,-0.034047436984230406
ICEWS,Canada,2003-12-01,Official visit to Canada,Chinese outbound visit,1,0.8652578070484105,0.40701795532785456
ICEWS,Canada,2003-12-01,Official visit to Canada,Chinese outbound visit,2,0.8652578070484105,-0.21158451873179485
ICEWS,Canada,2003-12-01,Official visit to Canada,Chinese outbound visit,3,0.8652578070484105,-1.31688906181151
ICEWS,Canada,2003-12-01,Official visit to Canada,Chinese outbound visit,6,0.8652578070484105,-0.6235766621786052
ICEWS,Canada,2003-12-01,Official visit to Canada,Chinese outbound visit,12,0.8652578070484105,-1.0065971939803537
ICEWS,Canada,2005-01-01,Canadian Prime Minister Paul Martin visits China,Partner inbound visit,0,0.7987460153687637,0.1278708784219832
ICEWS,Canada,2005-01-01,Canadian Prime Minister Paul Martin visits China,Partner inbound visit,1,0.7987460153687637,0.7102811441323272
ICEWS,Canada,2005-01-01,Canadian Prime Minister Paul Martin visits China,Partner inbound visit,2,0.7987460153687637,-1.2362023420885304
ICEWS,Canada,2005-01-01,Canadian Prime Minister Paul Martin visits China,Partner inbound visit,3,0.7987460153687637,-1.02936354998579
ICEWS,Canada,2005-01-01,Canadian Prime Minister Paul Martin visits China,Partner inbound visit,6,0.7987460153687637,0.12429660362424189
ICEWS,Canada,2005-01-01,Canadian Prime Minister Paul Martin visits China,Partner inbound visit,12,0.7987460153687637,0.06851404961555252
ICEWS,Canada,2005-09-01,State visit to Canada,Chinese outbound visit,0,0.7452312961221776,-0.059146726049739695
ICEWS,Canada,2005-09-01,State visit to Canada,Chinese outbound visit,1,0.7452312961221776,-0.17001384554136834
ICEWS,Canada,2005-09-01,State visit to Canada,Chinese outbound visit,2,0.7452312961221776,0.31578590252134897
ICEWS,Canada,2005-09-01,State visit to Canada,Chinese outbound visit,3,0.7452312961221776,-1.152659806856063
ICEWS,Canada,2005-09-01,State visit to Canada,Chinese outbound visit,6,0.7452312961221776,-1.736064814481264
ICEWS,Canada,2005-09-01,State visit to Canada,Chinese outbound visit,12,0.7452312961221776,-0.32621839038411654
ICEWS,Canada,2009-12-01,Official visit to China,Partner inbound visit,0,0.960600523652321,-0.6005918514080534
ICEWS,Canada,2009-12-01,Official visit to China,Partner inbound visit,1,0.960600523652321,-0.8177335216324253
ICEWS,Canada,2009-12-01,Official visit to China,Partner inbound visit,2,0.960600523652321,-0.80360566151285
ICEWS,Canada,2009-12-01,Official visit to China,Partner inbound visit,3,0.960600523652321,-0.8957303548993722
ICEWS,Canada,2009-12-01,Official visit to China,Partner inbound visit,6,0.960600523652321,-0.17572990131841104
ICEWS,Canada,2009-12-01,Official visit to China,Partner inbound visit,12,0.960600523652321,-0.5880888610524473
ICEWS,Canada,2010-06-01,State visit to Canada and attendance at G20 Summit,Chinese outbound visit,0,-0.41543475667971996,1.20030537901363
ICEWS,Canada,2010-06-01,State visit to Canada and attendance at G20 Summit,Chinese outbound visit,1,-0.41543475667971996,0.7469939235227366
ICEWS,Canada,2010-06-01,State visit to Canada and attendance at G20 Summit,Chinese outbound visit,2,-0.41543475667971996,1.9308256112166662
ICEWS,Canada,2010-06-01,State visit to Canada and attendance at G20 Summit,Chinese outbound visit,3,-0.41543475667971996,1.1223261654281789
ICEWS,Canada,2010-06-01,State visit to Canada and attendance at G20 Summit,Chinese outbound visit,6,-0.41543475667971996,0.7879464192795936
ICEWS,Canada,2010-06-01,State visit to Canada and attendance at G20 Summit,Chinese outbound visit,12,-0.41543475667971996,0.7373515224278748
ICEWS,Canada,2012-02-01,Canadian Prime Minister Stephen Harper's second visit to China,Partner inbound visit,0,0.24763336787272883,0.6602925087882175
ICEWS,Canada,2012-02-01,Canadian Prime Minister Stephen Harper's second visit to China,Partner inbound visit,1,0.24763336787272883,0.8130026563003637
ICEWS,Canada,2012-02-01,Canadian Prime Minister Stephen Harper's second visit to China,Partner inbound visit,2,0.24763336787272883,0.835901964711344
ICEWS,Canada,2012-02-01,Canadian Prime Minister Stephen Harper's second visit to China,Partner inbound visit,3,0.24763336787272883,-0.0738543166022447
ICEWS,Canada,2012-02-01,Canadian Prime Minister Stephen Harper's second visit to China,Partner inbound visit,6,0.24763336787272883,0.16157108322425062
ICEWS,Canada,2012-02-01,Canadian Prime Minister Stephen Harper's second visit to China,Partner inbound visit,12,0.24763336787272883,0.43526397356117175
ICEWS,Canada,2014-11-01,Bilateral meeting between President Xi Jinping and Prime Minister Stephen Harper on the sidelines of the G20 Brisbane Summit,Third-party meeting,0,-0.8351381863343363,1.3356942997713537
ICEWS,Canada,2014-11-01,Bilateral meeting between President Xi Jinping and Prime Minister Stephen Harper on the sidelines of the G20 Brisbane Summit,Third-party meeting,1,-0.8351381863343363,-1.01624662935389
ICEWS,Canada,2014-11-01,Bilateral meeting between President Xi Jinping and Prime Minister Stephen Harper on the sidelines of the G20 Brisbane Summit,Third-party meeting,2,-0.8351381863343363,2.593644133031961
ICEWS,Canada,2014-11-01,Bilateral meeting between President Xi Jinping and Prime Minister Stephen Harper on the sidelines of the G20 Brisbane Summit,Third-party meeting,3,-0.8351381863343363,0.883155190338242
ICEWS,Canada,2014-11-01,Bilateral meeting between President Xi Jinping and Prime Minister Stephen Harper on the sidelines of the G20 Brisbane Summit,Third-party meeting,6,-0.8351381863343363,1.5622467723502904
ICEWS,Canada,2014-11-01,Bilateral meeting between President Xi Jinping and Prime Minister Stephen Harper on the sidelines of the G20 Brisbane Summit,Third-party meeting,12,-0.8351381863343363,0.9395059597969244
ICEWS,Canada,2015-11-01,Bilateral meeting on sidelines of G20 Summit,Third-party meeting,0,0.15724549843062816,-0.05287772496804012
ICEWS,Canada,2015-11-01,Bilateral meeting on sidelines of G20 Summit,Third-party meeting,1,0.15724549843062816,1.6012604482669939
ICEWS,Canada,2015-11-01,Bilateral meeting on sidelines of G20 Summit,Third-party meeting,2,0.15724549843062816,-0.18316348793568776
ICEWS,Canada,2015-11-01,Bilateral meeting on sidelines of G20 Summit,Third-party meeting,3,0.15724549843062816,0.7167962479201864
ICEWS,Canada,2015-11-01,Bilateral meeting on sidelines of G20 Summit,Third-party meeting,6,0.15724549843062816,1.3943373242574129
ICEWS,Canada,2015-11-01,Bilateral meeting on sidelines of G20 Summit,Third-party meeting,12,0.15724549843062816,1.3802467281209245
ICEWS,Canada,2016-09-01,Chinese Premier Li Keqiang's official visit to Canada,Chinese outbound visit,0,0.5577264637284528,0.14710261389657198
ICEWS,Canada,2016-09-01,Chinese Premier Li Keqiang's official visit to Canada,Chinese outbound visit,1,0.5577264637284528,0.6062416608257751
ICEWS,Canada,2016-09-01,Chinese Premier Li Keqiang's official visit to Canada,Chinese outbound visit,2,0.5577264637284528,0.9797657628230999
ICEWS,Canada,2016-09-01,Chinese Premier Li Keqiang's official visit to Canada,Chinese outbound visit,3,0.5577264637284528,0.6408166718359093
ICEWS,Canada,2016-09-01,Chinese Premier Li Keqiang's official visit to Canada,Chinese outbound visit,6,0.5577264637284528,-0.024269054927565592
ICEWS,Canada,2016-09-01,Chinese Premier Li Keqiang's official visit to Canada,Chinese outbound visit,12,0.5577264637284528,0.48080818843003226
ICEWS,Canada,2016-09-01,Prime Minister Justin Trudeau attends G20 Summit in Hangzhou and visits China,Partner inbound visit,0,0.5577264637284528,0.14710261389657198
ICEWS,Canada,2016-09-01,Prime Minister Justin Trudeau attends G20 Summit in Hangzhou and visits China,Partner inbound visit,1,0.5577264637284528,0.6062416608257751
ICEWS,Canada,2016-09-01,Prime Minister Justin Trudeau attends G20 Summit in Hangzhou and visits China,Partner inbound visit,2,0.5577264637284528,0.9797657628230999
ICEWS,Canada,2016-09-01,Prime Minister Justin Trudeau attends G20 Summit in Hangzhou and visits China,Partner inbound visit,3,0.5577264637284528,0.6408166718359093
ICEWS,Canada,2016-09-01,Prime Minister Justin Trudeau attends G20 Summit in Hangzhou and visits China,Partner inbound visit,6,0.5577264637284528,-0.024269054927565592
ICEWS,Canada,2016-09-01,Prime Minister Justin Trudeau attends G20 Summit in Hangzhou and visits China,Partner inbound visit,12,0.5577264637284528,0.48080818843003226
ICEWS,Canada,2016-09-01,Official visit to China and attendance at G20 Hangzhou Summit,Partner inbound visit,0,0.5577264637284528,0.14710261389657198
ICEWS,Canada,2016-09-01,Official visit to China and attendance at G20 Hangzhou Summit,Partner inbound visit,1,0.5577264637284528,0.6062416608257751
ICEWS,Canada,2016-09-01,Official visit to China and attendance at G20 Hangzhou Summit,Partner inbound visit,2,0.5577264637284528,0.9797657628230999
ICEWS,Canada,2016-09-01,Official visit to China and attendance at G20 Hangzhou Summit,Partner inbound visit,3,0.5577264637284528,0.6408166718359093
ICEWS,Canada,2016-09-01,Official visit to China and attendance at G20 Hangzhou Summit,Partner inbound visit,6,0.5577264637284528,-0.024269054927565592
ICEWS,Canada,2016-09-01,Official visit to China and attendance at G20 Hangzhou Summit,Partner inbound visit,12,0.5577264637284528,0.48080818843003226
ICEWS,Canada,2017-07-01,Bilateral meeting between President Xi Jinping and Prime Minister Justin Trudeau on the sidelines of the G20 Hamburg Summit,Third-party meeting,0,1.2495235447387256,-0.8709654874210754
ICEWS,Canada,2017-07-01,Bilateral meeting between President Xi Jinping and Prime Minister Justin Trudeau on the sidelines of the G20 Hamburg Summit,Third-party meeting,1,1.2495235447387256,-0.5647586892730501
ICEWS,Canada,2017-07-01,Bilateral meeting between President Xi Jinping and Prime Minister Justin Trudeau on the sidelines of the G20 Hamburg Summit,Third-party meeting,2,1.2495235447387256,-0.21098889258024056
ICEWS,Canada,2017-07-01,Bilateral meeting between President Xi Jinping and Prime Minister Justin Trudeau on the sidelines of the G20 Hamburg Summit,Third-party meeting,3,1.2495235447387256,0.5089824019588989
ICEWS,Canada,2017-07-01,Bilateral meeting between President Xi Jinping and Prime Minister Justin Trudeau on the sidelines of the G20 Hamburg Summit,Third-party meeting,6,1.2495235447387256,-1.3144739279824427
ICEWS,Canada,2017-07-01,Bilateral meeting between President Xi Jinping and Prime Minister Justin Trudeau on the sidelines of the G20 Hamburg Summit,Third-party meeting,12,1.2495235447387256,-1.6127493114433973
ICEWS,Canada,2019-06-01,Bilateral meeting on sidelines of G20 Summit,Third-party meeting,0,-1.6250218575712123,0.5668442880073721
ICEWS,Canada,2019-06-01,Bilateral meeting on sidelines of G20 Summit,Third-party meeting,1,-1.6250218575712123,-0.07285295575425033
ICEWS,Canada,2019-06-01,Bilateral meeting on sidelines of G20 Summit,Third-party meeting,2,-1.6250218575712123,0.3248267452129352
